UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,label,Power_kw,Combined_Energy,Temp_Delta,High_Temp_Flag,Wear_x_Torque,Stress_Index,Torque_per_Wear,Speed_x_Temp,Torque_sq,Speed_sq,Temp_Squared,Log_Tool_Wear,Wear_Bin
934,L48113,L,295.5,306.0,1597,37.2,16,0,59.4084,950.5344,10.5,0,595.2,25552,2.1882352941176473,488682.0,1383.8400000000001,2550409,93636.0,2.833213344056216,0
935,M15794,M,295.5,306.0,1326,50.8,18,0,67.3608,1212.4944,10.5,0,914.4,23868,2.6736842105263157,405756.0,2580.64,1758276,93636.0,2.9444389791664403,0
936,M15795,M,295.5,306.0,1641,36.6,21,0,60.06060000000001,1261.2726000000002,10.5,0,768.6,34461,1.6636363636363638,502146.0,1339.5600000000002,2692881,93636.0,3.091042453358316,0
937,M15796,M,295.6,306.1,1418,46.2,24,0,65.5116,1572.2784000000001,10.5,0,1108.8000000000002,34032,1.848,434049.80000000005,2134.44,2010724,93697.21000000002,3.2188758248682006,0
938,L48117,L,295.6,306.2,1263,61.8,27,0,78.0534,2107.4418,10.599999999999966,0,1668.6,34101,2.207142857142857,386730.6,3819.24,1595169,93758.43999999999,3.332204510175204,0
939,L48118,L,295.6,306.2,1823,25.8,29,0,47.0334,1363.9686,10.599999999999966,0,748.2,52867,0.86,558202.6,665.64,3323329,93758.43999999999,3.4011973816621555,0
940,L48119,L,295.5,306.1,1488,40.7,31,0,60.561600000000006,1877.4096000000002,10.600000000000023,0,1261.7,46128,1.271875,455476.80000000005,1656.4900000000002,2214144,93697.21000000002,3.4657359027997265,0
941,L48120,L,295.6,306.2,1443,48.9,33,0,70.56269999999999,2328.5690999999997,10.599999999999966,0,1613.7,47619,1.438235294117647,441846.6,2391.21,2082249,93758.43999999999,3.5263605246161616,0
942,L48121,L,295.6,306.2,1650,28.2,35,0,46.53,1628.55,10.599999999999966,0,987.0,57750,0.7833333333333333,505230.0,795.24,2722500,93758.43999999999,3.58351893845611,0
943,M15802,M,295.7,306.3,1462,44.3,37,0,64.7666,2396.3642,10.600000000000023,0,1639.1,54094,1.1657894736842105,447810.60000000003,1962.4899999999998,2137444,93819.69,3.6375861597263857,0
944,M15803,M,295.6,306.2,1477,45.0,40,0,66.465,2658.6000000000004,10.599999999999966,0,1800.0,59080,1.0975609756097562,452257.39999999997,2025.0,2181529,93758.43999999999,3.713572066704308,0
945,M15804,M,295.7,306.3,1712,28.5,43,0,48.792,2098.056,10.600000000000023,0,1225.5,73616,0.6477272727272727,524385.6,812.25,2930944,93819.69,3.784189633918261,0
946,M15805,M,295.7,306.3,1347,50.4,46,0,67.8888,3122.8848000000003,10.600000000000023,0,2318.4,61962,1.0723404255319149,412586.10000000003,2540.16,1814409,93819.69,3.8501476017100584,0
947,L48126,L,295.6,306.2,1287,54.8,49,0,70.52759999999999,3455.8523999999998,10.599999999999966,0,2685.2,63063,1.0959999999999999,394079.39999999997,3003.0399999999995,1656369,93758.43999999999,3.912023005428146,0
948,L48127,L,295.6,306.2,1428,44.5,51,0,63.546,3240.846,10.599999999999966,0,2269.5,72828,0.8557692307692307,437253.6,1980.25,2039184,93758.43999999999,3.9512437185814275,0
949,M15808,M,295.6,306.3,1426,45.5,53,0,64.883,3438.799,10.699999999999989,0,2411.5,75578,0.8425925925925926,436783.8,2070.25,2033476,93819.69,3.9889840465642745,0
950,L48129,L,295.6,306.3,1636,32.7,56,0,53.49720000000001,2995.8432000000003,10.699999999999989,0,1831.2000000000003,91616,0.5736842105263158,501106.80000000005,1069.2900000000002,2676496,93819.69,4.04305126783455,1
951,L48130,L,295.6,306.2,1424,42.5,58,0,60.52,3510.1600000000003,10.599999999999966,0,2465.0,82592,0.7203389830508474,436028.8,1806.25,2027776,93758.43999999999,4.07753744390572,1
952,H30365,H,295.6,306.3,1509,35.8,60,0,54.0222,3241.332,10.699999999999989,0,2148.0,90540,0.5868852459016393,462206.7,1281.6399999999999,2277081,93819.69,4.110873864173311,1
953,L48132,L,295.5,306.2,1448,48.9,65,0,70.8072,4602.468,10.699999999999989,0,3178.5,94120,0.7409090909090909,443377.6,2391.21,2096704,93758.43999999999,4.189654742026425,1
954,L48133,L,295.5,306.1,1650,32.8,67,0,54.11999999999999,3626.0399999999995,10.600000000000023,0,2197.6,110550,0.48235294117647054,505065.00000000006,1075.84,2722500,93697.21000000002,4.219507705176107,1
955,H30368,H,295.6,306.2,1414,42.5,69,0,60.095,4146.555,10.599999999999966,0,2932.5,97566,0.6071428571428571,432966.8,1806.25,1999396,93758.43999999999,4.248495242049359,1
956,L48135,L,295.6,306.3,1911,20.9,74,0,39.939899999999994,2955.5525999999995,10.699999999999989,0,1546.6,141414,0.2786666666666667,585339.3,436.80999999999995,3651921,93819.69,4.31748811353631,1
957,H30370,H,295.6,306.2,1632,32.2,76,0,52.5504,3993.8304000000003,10.599999999999966,0,2447.2000000000003,124032,0.4181818181818182,499718.39999999997,1036.8400000000001,2663424,93758.43999999999,4.343805421853684,1
958,M15817,M,295.7,306.4,1387,40.1,81,0,55.618700000000004,4505.1147,10.699999999999989,0,3248.1,112347,0.48902439024390243,424976.8,1608.0100000000002,1923769,93880.95999999999,4.406719247264253,1
959,L48138,L,295.8,306.4,1399,47.6,84,0,66.59240000000001,5593.761600000001,10.599999999999966,0,3998.4,117516,0.56,428653.6,2265.76,1957201,93880.95999999999,4.442651256490317,1
960,L48139,L,295.8,306.5,1505,35.2,86,0,52.976000000000006,4555.936000000001,10.699999999999989,0,3027.2000000000003,129430,0.40459770114942534,461282.5,1239.0400000000002,2265025,93942.25,4.465908118654584,1
961,L48140,L,295.8,306.5,1534,37.9,88,0,58.1386,5116.1968,10.699999999999989,0,3335.2,134992,0.4258426966292135,470171.0,1436.4099999999999,2353156,93942.25,4.48863636973214,1
962,L48141,L,295.8,306.5,1493,40.5,90,0,60.4665,5441.985000000001,10.699999999999989,0,3645.0,134370,0.44505494505494503,457604.5,1640.25,2229049,93942.25,4.51085950651685,1
963,M15822,M,295.8,306.6,1480,43.2,92,0,63.93600000000001,5882.112000000001,10.800000000000011,0,3974.4,136160,0.4645161290322581,453768.00000000006,1866.2400000000002,2190400,94003.56000000001,4.532599493153256,1
964,L48143,L,295.8,306.6,1621,31.6,95,0,51.223600000000005,4866.242,10.800000000000011,0,3002.0,153995,0.32916666666666666,496998.60000000003,998.5600000000001,2627641,94003.56000000001,4.564348191467836,1
965,L48144,L,295.7,306.5,1737,26.2,97,0,45.5094,4414.4118,10.800000000000011,0,2541.4,168489,0.2673469387755102,532390.5,686.4399999999999,3017169,93942.25,4.584967478670572,1
966,L48145,L,295.8,306.6,1508,46.5,99,0,70.122,6942.078,10.800000000000011,0,4603.5,149292,0.465,462352.80000000005,2162.25,2274064,94003.56000000001,4.605170185988092,1
967,M15826,M,295.8,306.5,1641,32.2,101,0,52.8402,5336.8602,10.699999999999989,0,3252.2000000000003,165741,0.31568627450980397,502966.5,1036.8400000000001,2692881,93942.25,4.624972813284271,1
968,M15827,M,295.9,306.6,1532,38.6,104,0,59.135200000000005,6150.0608,10.700000000000045,0,4014.4,159328,0.3676190476190476,469711.2,1489.96,2347024,94003.56000000001,4.653960350157523,1
969,L48148,L,295.9,306.7,1547,40.9,107,0,63.272299999999994,6770.1361,10.800000000000011,0,4376.3,165529,0.3787037037037037,474464.89999999997,1672.81,2393209,94064.89,4.68213122712422,1
970,L48149,L,295.9,306.6,1412,41.0,109,0,57.892,6310.228,10.700000000000045,0,4469.0,153908,0.37272727272727274,432919.2,1681.0,1993744,94003.56000000001,4.700480365792417,2
971,L48150,L,295.8,306.5,1568,35.1,111,0,55.0368,6109.0848,10.699999999999989,0,3896.1000000000004,174048,0.31339285714285714,480592.0,1232.01,2458624,93942.25,4.718498871295094,2
972,L48151,L,295.9,306.6,1557,41.1,113,0,63.992700000000006,7231.1751,10.700000000000045,0,4644.3,175941,0.3605263157894737,477376.2,1689.21,2424249,94003.56000000001,4.736198448394496,2
973,L48152,L,295.8,306.6,1644,35.2,115,0,57.8688,6654.912,10.800000000000011,0,4048.0000000000005,189060,0.303448275862069,504050.4,1239.0400000000002,2702736,94003.56000000001,4.7535901911063645,2
974,L48153,L,295.9,306.6,1679,30.4,117,0,51.041599999999995,5971.8672,10.700000000000045,0,3556.7999999999997,196443,0.2576271186440678,514781.4,924.16,2819041,94003.56000000001,4.770684624465665,2
975,L48154,L,296.0,306.6,1511,35.2,119,0,53.187200000000004,6329.276800000001,10.600000000000023,0,4188.8,179809,0.29333333333333333,463272.60000000003,1239.0400000000002,2283121,94003.56000000001,4.787491742782046,2
976,M15835,M,296.0,306.6,1628,36.8,121,0,59.910399999999996,7249.158399999999,10.600000000000023,0,4452.799999999999,196988,0.30163934426229505,499144.80000000005,1354.2399999999998,2650384,94003.56000000001,4.804021044733257,2
977,M15836,M,296.0,306.6,1392,51.3,124,0,71.4096,8854.7904,10.600000000000023,0,6361.2,172608,0.4104,426787.2,2631.6899999999996,1937664,94003.56000000001,4.8283137373023015,2
978,L48157,L,296.0,306.7,1917,21.0,127,0,40.257,5112.639,10.699999999999989,0,2667.0,243459,0.1640625,587943.9,441.0,3674889,94064.89,4.852030263919617,2
979,M15838,M,296.2,306.8,1526,42.3,129,0,64.54979999999999,8326.9242,10.600000000000023,0,5456.7,196854,0.3253846153846154,468176.8,1789.2899999999997,2328676,94126.24,4.867534450455582,2
980,L48159,L,296.2,306.8,1389,53.3,132,0,74.0337,9772.4484,10.600000000000023,0,7035.599999999999,183348,0.4007518796992481,426145.2,2840.89,1929321,94126.24,4.890349128221754,2
981,L48160,L,296.1,306.7,1409,42.8,134,0,60.3052,8080.8967999999995,10.599999999999966,0,5735.2,188806,0.317037037037037,432140.3,1831.8399999999997,1985281,94064.89,4.90527477843843,2
982,L48161,L,296.2,306.8,1655,31.1,136,0,51.4705,6999.988,10.600000000000023,0,4229.6,225080,0.22700729927007302,507754.0,967.21,2739025,94126.24,4.919980925828125,2
983,L48162,L,296.2,306.9,1516,39.1,138,0,59.2756,8180.0328,10.699999999999989,0,5395.8,209208,0.28129496402877696,465260.39999999997,1528.8100000000002,2298256,94187.60999999999,4.9344739331306915,2
984,L48163,L,296.2,306.9,1526,34.9,140,0,53.257400000000004,7456.036000000001,10.699999999999989,0,4886.0,213640,0.2475177304964539,468329.39999999997,1218.01,2328676,94187.60999999999,4.948759890378168,2
985,L48164,L,296.3,307.1,1419,48.6,142,0,68.96340000000001,9792.802800000001,10.800000000000011,0,6901.2,201498,0.33986013986013985,435774.9,2361.96,2013561,94310.41000000002,4.962844630259907,2
986,L48165,L,296.4,307.2,1748,25.3,144,0,44.2244,6368.3136,10.800000000000011,0,3643.2000000000003,251712,0.17448275862068965,536985.6,640.09,3055504,94371.84,4.976733742420574,2
987,H30400,H,296.4,307.1,1638,32.5,146,0,53.235,7772.3099999999995,10.700000000000045,0,4745.0,239148,0.22108843537414966,503029.80000000005,1056.25,2683044,94310.41000000002,4.990432586778736,2
988,M15847,M,296.3,307.1,1534,33.8,151,0,51.849199999999996,7829.2292,10.800000000000011,0,5103.799999999999,231634,0.22236842105263155,471091.4,1142.4399999999998,2353156,94310.41000000002,5.0238805208462765,2
989,H30402,H,296.3,307.1,1774,25.9,154,0,45.9466,7075.7764,10.800000000000011,0,3988.6,273196,0.16709677419354838,544795.4,670.81,3147076,94310.41000000002,5.043425116919247,2
990,M15849,M,296.2,307.0,2119,18.3,159,0,38.7777,6165.6543,10.800000000000011,0,2909.7000000000003,336921,0.114375,650533.0,334.89000000000004,4490161,94249.0,5.075173815233827,2
991,L48170,L,296.2,307.0,1414,48.3,162,0,68.2962,11063.9844,10.800000000000011,0,7824.599999999999,229068,0.296319018404908,434098.0,2332.89,1999396,94249.0,5.093750200806762,2
992,M15851,M,296.1,307.0,1523,42.0,164,0,63.966,10490.424,10.899999999999977,0,6888.0,249772,0.2545454545454545,467561.0,1764.0,2319529,94249.0,5.10594547390058,3
993,L48172,L,296.1,307.1,1651,35.7,167,0,58.94070000000001,9843.0969,11.0,0,5961.900000000001,275717,0.21250000000000002,507022.10000000003,1274.4900000000002,2725801,94310.41000000002,5.123963979403259,3
994,M15853,M,296.1,307.1,1485,36.0,169,0,53.46,9034.74,11.0,0,6084.0,250965,0.21176470588235294,456043.50000000006,1296.0,2205225,94310.41000000002,5.135798437050262,3
995,M15854,M,296.2,307.2,1168,63.4,172,0,74.0512,12736.8064,11.0,0,10904.8,200896,0.36647398843930634,358809.6,4019.56,1364224,94371.84,5.153291594497779,3
996,L48175,L,296.3,307.3,1566,35.8,175,0,56.062799999999996,9810.99,11.0,0,6264.999999999999,274050,0.2034090909090909,481231.80000000005,1281.6399999999999,2452356,94433.29000000001,5.170483995038151,3
997,M15856,M,296.3,307.2,1286,51.1,177,0,65.7146,11631.4842,10.899999999999977,0,9044.7,227622,0.28707865168539326,395059.2,2611.21,1653796,94371.84,5.181783550292085,3
998,M15857,M,296.3,307.2,1446,45.9,180,0,66.3714,11946.851999999999,10.899999999999977,0,8262.0,260280,0.2535911602209945,444211.2,2106.81,2090916,94371.84,5.198497031265826,3
999,M15858,M,296.4,307.2,2071,19.4,183,0,40.17739999999999,7352.4641999999985,10.800000000000011,0,3550.2,378993,0.10543478260869564,636211.2,376.35999999999996,4289041,94371.84,5.214935757608986,3
1000,L48179,L,296.3,307.1,1560,33.2,186,0,51.79200000000001,9633.312000000002,10.800000000000011,0,6175.200000000001,290160,0.17754010695187167,479076.00000000006,1102.2400000000002,2433600,94310.41000000002,5.231108616854587,3
1001,L48180,L,296.3,307.1,1654,29.6,188,0,48.958400000000005,9204.1792,10.800000000000011,0,5564.8,310952,0.15661375661375662,507943.4,876.1600000000001,2735716,94310.41000000002,5.241747015059643,3
1002,L48181,L,296.3,307.1,1662,32.9,190,0,54.67979999999999,10389.161999999998,10.800000000000011,0,6251.0,315780,0.17225130890052356,510400.2,1082.4099999999999,2762244,94310.41000000002,5.25227342804663,3
1003,L48182,L,296.3,307.2,1646,35.0,192,0,57.61,11061.119999999999,10.899999999999977,0,6720.0,316032,0.18134715025906736,505651.19999999995,1225.0,2709316,94371.84,5.262690188904886,3
1004,L48183,L,296.2,307.1,1444,46.7,194,0,67.43480000000001,13082.351200000003,10.900000000000034,0,9059.800000000001,280136,0.2394871794871795,443452.4,2180.8900000000003,2085136,94310.41000000002,5.272999558563747,3
1005,H30418,H,296.3,307.2,1424,42.0,196,0,59.808,11722.368,10.899999999999977,0,8232.0,279104,0.2131979695431472,437452.8,1764.0,2027776,94371.84,5.2832037287379885,3
1006,L48185,L,296.2,307.2,1382,52.0,201,0,71.864,14444.664,11.0,0,10452.0,277782,0.25742574257425743,424550.39999999997,2704.0,1909924,94371.84,5.308267697401205,3
1007,L48186,L,296.2,307.1,1413,53.4,203,0,75.4542,15317.2026,10.900000000000034,0,10840.199999999999,286839,0.26176470588235295,433932.30000000005,2851.56,1996569,94310.41000000002,5.318119993844216,3
1008,M15867,M,296.2,307.2,1633,31.1,0,0,50.786300000000004,0.0,11.0,0,0.0,0,31.1,501657.6,967.21,2666689,94371.84,0.0,0
1009,L48188,L,296.2,307.1,1441,41.7,3,0,60.08970000000001,180.26910000000004,10.900000000000034,0,125.10000000000001,4323,10.425,442531.10000000003,1738.8900000000003,2076481,94310.41000000002,1.3862943611198906,0
1010,M15869,M,296.2,307.2,1385,44.0,5,0,60.94,304.7,11.0,0,220.0,6925,7.333333333333333,425472.0,1936.0,1918225,94371.84,1.791759469228055,0
1011,M15870,M,296.2,307.2,1552,34.8,8,0,54.0096,432.0768,11.0,0,278.4,12416,3.8666666666666663,476774.39999999997,1211.0399999999997,2408704,94371.84,2.1972245773362196,0
1012,M15871,M,296.2,307.3,1451,42.8,11,0,62.102799999999995,683.1307999999999,11.100000000000023,0,470.79999999999995,15961,3.5666666666666664,445892.3,1831.8399999999997,2105401,94433.29000000001,2.4849066497880004,0
1013,M15872,M,296.1,307.1,1433,38.5,14,0,55.1705,772.387,11.0,0,539.0,20062,2.566666666666667,440074.30000000005,1482.25,2053489,94310.41000000002,2.70805020110221,0
1014,M15873,M,296.1,307.2,1619,29.7,17,0,48.0843,817.4331,11.099999999999966,0,504.9,27523,1.65,497356.8,882.0899999999999,2621161,94371.84,2.8903717578961645,0
1015,L48194,L,296.2,307.2,1445,41.8,20,0,60.400999999999996,1208.02,11.0,0,836.0,28900,1.9904761904761903,443904.0,1747.2399999999998,2088025,94371.84,3.044522437723423,0
1016,L48195,L,296.2,307.2,1356,43.6,22,0,59.1216,1300.6752000000001,11.0,0,959.2,29832,1.8956521739130436,416563.2,1900.96,1838736,94371.84,3.1354942159291497,0
1017,M15876,M,296.3,307.2,1319,68.3,24,1,90.0877,2162.1048,10.899999999999977,0,1639.1999999999998,31656,2.7319999999999998,405196.8,4664.889999999999,1739761,94371.84,3.2188758248682006,0
1018,L48197,L,296.3,307.2,1637,31.6,27,0,51.729200000000006,1396.6884000000002,10.899999999999977,0,853.2,44199,1.1285714285714286,502886.39999999997,998.5600000000001,2679769,94371.84,3.332204510175204,0
1019,L48198,L,296.3,307.2,1291,58.6,29,0,75.6526,2193.9254,10.899999999999977,0,1699.4,37439,1.9533333333333334,396595.2,3433.96,1666681,94371.84,3.4011973816621555,0
1020,L48199,L,296.3,307.3,1398,52.7,31,0,73.67460000000001,2283.9126000000006,11.0,0,1633.7,43338,1.646875,429605.4,2777.2900000000004,1954404,94433.29000000001,3.4657359027997265,0
1021,L48200,L,296.3,307.3,1372,57.7,33,0,79.16440000000001,2612.4252000000006,11.0,0,1904.1000000000001,45276,1.697058823529412,421615.60000000003,3329.2900000000004,1882384,94433.29000000001,3.5263605246161616,0
1022,M15881,M,296.3,307.2,1454,42.5,35,0,61.795,2162.8250000000003,10.899999999999977,0,1487.5,50890,1.1805555555555556,446668.8,1806.25,2114116,94371.84,3.58351893845611,0
1023,L48202,L,296.2,307.2,1515,36.5,38,0,55.2975,2101.305,11.0,0,1387.0,57570,0.9358974358974359,465408.0,1332.25,2295225,94371.84,3.6635616461296463,0
1024,L48203,L,296.2,307.3,1881,24.3,40,0,45.7083,1828.332,11.100000000000023,0,972.0,75240,0.5926829268292683,578031.3,590.49,3538161,94433.29000000001,3.713572066704308,0
1025,L48204,L,296.2,307.3,1711,29.9,42,0,51.158899999999996,2148.6738,11.100000000000023,0,1255.8,71862,0.6953488372093023,525790.3,894.0099999999999,2927521,94433.29000000001,3.7612001156935624,0
1026,L48205,L,296.2,307.3,1475,37.0,44,0,54.575,2401.3,11.100000000000023,0,1628.0,64900,0.8222222222222222,453267.5,1369.0,2175625,94433.29000000001,3.8066624897703196,0
1027,L48206,L,296.4,307.4,1512,36.8,46,0,55.6416,2559.5135999999998,11.0,0,1692.8,69552,0.7829787234042552,464788.8,1354.2399999999998,2286144,94494.75999999998,3.8501476017100584,0
1028,M15887,M,296.3,307.4,1335,50.5,48,0,67.4175,3236.04,11.099999999999966,0,2424.0,64080,1.030612244897959,410378.99999999994,2550.25,1782225,94494.75999999998,3.8918202981106265,0
1029,L48208,L,296.3,307.4,1472,39.9,51,0,58.7328,2995.3728,11.099999999999966,0,2034.8999999999999,75072,0.7673076923076922,452492.8,1592.01,2166784,94494.75999999998,3.9512437185814275,0
1030,M15889,M,296.2,307.3,1477,35.2,53,0,51.9904,2755.4912,11.100000000000023,0,1865.6000000000001,78281,0.6518518518518519,453882.10000000003,1239.0400000000002,2181529,94433.29000000001,3.9889840465642745,0
1031,L48210,L,296.3,307.4,1760,28.4,56,0,49.984,2799.1040000000003,11.099999999999966,0,1590.3999999999999,98560,0.4982456140350877,541024.0,806.56,3097600,94494.75999999998,4.04305126783455,1
1032,L48211,L,296.4,307.5,1549,36.1,58,0,55.9189,3243.2962,11.100000000000023,0,2093.8,89842,0.611864406779661,476317.5,1303.21,2399401,94556.25,4.07753744390572,1
1033,L48212,L,296.3,307.4,1648,34.0,60,0,56.032,3361.9199999999996,11.099999999999966,0,2040.0,98880,0.5573770491803278,506595.19999999995,1156.0,2715904,94494.75999999998,4.110873864173311,1
1034,H30447,H,296.4,307.5,1556,38.0,62,0,59.128,3665.936,11.100000000000023,0,2356.0,96472,0.6031746031746031,478470.0,1444.0,2421136,94556.25,4.143134726391533,1
1035,M15894,M,296.3,307.4,1958,19.1,67,0,37.397800000000004,2505.6526000000003,11.099999999999966,0,1279.7,131186,0.28088235294117647,601889.2,364.81000000000006,3833764,94494.75999999998,4.219507705176107,1
1036,L48215,L,296.4,307.4,1403,48.4,70,0,67.9052,4753.364,11.0,0,3388.0,98210,0.6816901408450704,431282.19999999995,2342.56,1968409,94494.75999999998,4.2626798770413155,1
1037,M15896,M,296.4,307.5,1684,31.4,72,0,52.8776,3807.1872000000003,11.100000000000023,0,2260.7999999999997,121248,0.4301369863013698,517830.0,985.9599999999999,2835856,94556.25,4.290459441148391,1
1038,H30451,H,296.4,307.5,1596,35.1,75,0,56.019600000000004,4201.47,11.100000000000023,0,2632.5,119700,0.4618421052631579,490770.0,1232.01,2547216,94556.25,4.330733340286331,1
1039,L48218,L,296.6,307.6,1498,41.1,80,0,61.567800000000005,4925.424000000001,11.0,0,3288.0,119840,0.5074074074074074,460784.80000000005,1689.21,2244004,94617.76000000001,4.394449154672439,1
